"","season","player_id","player","player_first_name","player_last_name","position","snaps","first_season_in_league","year_in_league","season_count","franchise_id","team","waa"
"900",2022,83459,"Beanie Bishop","Beanie","Bishop","CB",303,2018,5,4,225,"Minnesota Golden Gophers",0.131
"901",2022,124173,"Malik Heath","Malik","Heath","WR",879,2020,3,2,226,"Mississippi Rebels",0.203
"902",2022,124036,"Justin Robinson","Justin","Robinson","WR",332,2020,3,2,227,"Mississippi State Bulldogs",-0.025
"903",2022,84316,"Dominic Gicinto","Dominic","Gicinto","WR",15,2018,5,4,242,"New Mexico State Aggies",-0.005
"904",2022,84465,"Chase Cota","Chase","Cota","WR",529,2018,5,4,264,"Oregon Ducks",0.052
"905",2022,77970,"Taj Harris","Taj","Harris","WR",11,2018,5,4,278,"Rutgers Scarlet Knights",-0.001
"906",2022,61501,"Elijah Cooks","Elijah","Cooks","WR",687,2017,6,5,285,"San Jose State Spartans",0.293
"907",2022,83710,"Tylan Knight","Tylan","Knight","CB",453,2018,5,4,296,"Southern Miss Golden Eagles",-0.026
"908",2022,61584,"Daewood Davis","Daewood","Davis","WR",736,2017,6,5,346,"Western Kentucky Hilltoppers",0.046
"909",2022,100275,"Michael Mathison","Michael","Mathison","WR",653,2019,4,3,346,"Western Kentucky Hilltoppers",0.037
"910",2022,77971,"Jehlani Galloway","Jehlani","Galloway","WR",593,2018,5,4,347,"Western Michigan Broncos",-0.114
"911",2022,84520,"A.J. Abbott","A.J.","Abbott","WR",87,2018,5,4,347,"Western Michigan Broncos",-0.008
